YMD,T0000,T0015,T0030,T0045,T0100,T0115,T0130,T0145,T0200,T0215,T0230,T0245,T0300,T0315,T0330,T0345,T0400,T0415,T0430,T0445,T0500,T0515,T0530,T0545,T0600,T0615,T0630,T0645,T0700,T0715,T0730,T0745,T0800,T0815,T0830,T0845,T0900,T0915,T0930,T0945,T1000,T1015,T1030,T1045,T1100,T1115,T1130,T1145,T1200,T1215,T1230,T1245,T1300,T1315,T1330,T1345,T1400,T1415,T1430,T1445,T1500,T1515,T1530,T1545,T1600,T1615,T1630,T1645,T1700,T1715,T1730,T1745,T1800,T1815,T1830,T1845,T1900,T1915,T1930,T1945,T2000,T2015,T2030,T2045,T2100,T2115,T2130,T2145,T2200,T2215,T2230,T2245,T2300,T2315,T2330,T2345
20120925,7141.706554,6973.411069,6719.593594,6604.4738,6505.7375,6342.945601,6358.802385,6256.990312,6055.315575,6046.064588,6058.217524,5932.348578,5880.895025,5908.037953,5770.726596,5730.718364,5738.606307,5693.169761,5632.590642,5623.288536,5671.766226,5630.536958,5691.768208,5708.207574,5595.726374,5737.204754,5818.38968,5950.173298,6064.112796,6302.343438,6414.596785,6697.872287,7308.644621,7971.971167,8405.287336,8718.500724,8979.133322,9257.059177,9418.611513,9644.828026,9781.433223,9872.587615,10048.316792,10089.594754,10014.14602,10157.855691,10090.961678,9896.288207,9356.626185,8986.423454,8955.683766,8873.733898,8803.295214,9041.624408,9093.447434,9362.855428,9456.581678,9492.786152,9658.704458,9594.265806,9555.98301,9608.462435,9524.936414,9588.857862,9592.040723,9607.179901,9709.08005,9647.127023,9691.999902,9560.171858,9390.577155,9119.710378,9039.25625,8930.844588,9111.791201,9355.518833,9307.832566,9309.291349,9224.613356,9247.226481,9187.716496,8964.538799,8893.288322,8977.682105,8903.411727,8749.002665,8677.230231,8617.231463,8283.9512,8189.897187,8019.13829,7842.713914,7605.655905,7355.123141,7139.111998,6933.367335
20120926,6690.314144,6575.350132,6446.091036,6316.759384,6152.352047,6127.162311,6038.091382,5955.798134,5893.336924,5737.49847,5608.001045,5640.462483,5596.268701,5609.517155,5454.998289,5444.504441,5447.493108,5352.34833,5451.394836,5366.003602,5334.027261,5360.346562,5324.524753,5430.053963,5382.810501,5492.217771,5543.671809,5725.099736,5807.989243,6016.985346,6118.827295,6368.799399,6966.208528,7644.641078,8002.964704,8514.521267,8757.95625,9126.95977,9148.898454,9341.138486,9566.633125,9549.317073,9734.474359,9914.129902,9936.653108,10037.572878,10123.539128,9952.303767,9417.667121,9047.253027,8983.863042,8978.504277,8977.632829,9067.597516,9155.378733,9417.025757,9543.605131,9712.411612,9618.135954,9727.779128,9619.359803,9705.467188,9622.125855,9621.568881,9603.880543,9647.059802,9621.764918,9638.390427,9665.157286,9722.651611,9455.643882,9247.096792,9088.452516,8895.032188,9165.72194,9256.564671,9267.390065,9314.690757,9293.487236,9073.65148,9026.861299,9050.799638,8952.668618,8930.89949,8930.904243,8763.08755,8619.823109,8409.20051,8234.631744,8086.789194,7997.377698,7930.34352,7703.350231,7242.805871,7056.956587,6903.070937
20120927,6705.956267,6476.719465,6427.77278,6257.664753,6106.731686,6020.853512,5854.18171,5759.461792,5721.574465,5618.784244,5564.77833,5456.727993,5349.881135,5336.533741,5293.016825,5350.761119,5255.837986,5215.494037,5129.275296,5122.294885,5124.935904,5139.524704,5194.813734,5209.121234,5270.125601,5393.549177,5433.979359,5507.607015,5645.665757,5864.394646,5985.623306,6293.634293,6832.999786,7396.653594,7937.625213,8300.692236,8484.986513,8813.483997,8965.247287,9251.831168,9318.159671,9513.809835,9588.854079,9784.064736,9758.1863,9902.853652,9787.886924,9741.457583,9172.995,8754.793371,8764.359802,8879.843734,8799.381167,8837.392072,8995.852533,9311.279655,9481.153815,9474.758799,9609.317878,9543.931924,9476.326513,9529.408405,9528.777517,9583.294621,9592.536102,9519.497236,9606.567928,9562.098569,9493.568651,9491.314177,9229.066529,8957.661596,8840.945279,8687.200279,8863.861529,9211.422714,9160.391596,9126.239836,8990.885066,9018.434424,8927.075362,8826.900164,8754.475987,8777.602533,8595.235937,8592.686777,8484.787566,8339.004326,8226.741958,8080.845131,7970.869441,7738.320477,7537.462771,7354.811965,7019.828964,6821.867484
20120928,6718.28875,6534.001069,6408.313125,6255.665971,6158.325016,6069.213347,5880.304392,5837.272088,5738.555576,5702.647146,5624.562146,5610.787467,5583.478766,5435.889095,5373.216037,5402.950708,5297.703865,5248.061011,5120.114325,5121.110806,5152.22278,5179.62528,5172.138141,5248.561143,5240.631102,5255.440674,5324.080008,5469.760428,5562.75782,5699.876826,5912.606653,6089.683257,6571.412417,7236.883536,7518.553882,7976.245181,8300.130412,8492.533404,8550.527861,8828.825905,8921.72523,9026.777006,9253.90949,9267.835198,9308.152763,9442.81505,9263.382122,9180.658388,8808.125329,8400.55005,8464.852417,8406.379556,8264.608042,8364.239458,8574.170641,8843.376875,8906.351118,9031.267039,8960.137812,9093.151875,9001.91319,9052.490542,9090.392516,9103.062171,8958.277352,8984.294983,9079.548207,9062.068322,9017.529802,8990.007895,8808.550674,8602.123519,8402.641661,8396.360329,8568.618652,8718.742254,8710.83171,8640.351316,8703.769819,8605.440822,8539.364325,8451.8388,8456.076924,8412.672237,8306.078355,8243.53421,8118.663685,7957.130361,7835.626415,7682.795543,7500.001662,7353.310502,7049.067771,6916.365757,6827.790304,6558.467476
20120929,6276.18991,6153.283635,5976.544688,5828.769359,5734.577121,5612.876653,5449.659506,5349.606916,5262.577837,5280.291686,5247.84829,5110.402879,5097.630986,4991.593108,5076.595954,4948.604745,4928.121061,4824.468413,4897.777812,4851.822607,4798.464556,4857.560642,4856.23116,4801.60755,4951.018396,4940.632509,5051.587705,5119.456859,5120.669359,5456.592484,5578.11292,5823.664055,6261.852146,6647.391644,7146.323075,7247.371661,7528.171529,7708.7412,7800.839984,8015.862697,8187.332895,8225.068223,8255.573947,8404.257681,8381.870954,8515.348289,8521.876777,8518.817106,7975.221152,7642.79963,7722.082483,7756.275856,7634.956307,7683.144161,7820.818783,7947.352664,7972.261973,8044.091152,8109.352073,8147.255017,8010.252993,8153.097812,8020.379211,7995.432072,7987.960065,7905.803684,7840.582533,7795.889104,7880.35069,7746.521439,7672.188981,7384.245839,7269.607747,7397.435608,7466.212779,7545.096283,7415.720205,7306.7538,7435.211094,7248.875937,7272.451496,7061.42625,6915.538347,7038.126365,6943.700066,6847.525148,6807.231736,6593.724745,6608.17241,6561.881488,6317.539943,6237.316481,5952.947401,5847.807064,5699.642377,5480.212566
20120930,5322.151357,5233.312064,5038.357681,5028.076554,4891.612977,4836.235871,4633.896102,4603.877706,4451.853001,4306.689688,4216.670584,4249.77843,4176.64722,4058.120592,4010.340526,3993.758667,3881.675361,3854.646505,3962.207089,3752.338762,3822.097961,3821.825876,3744.826888,3750.19157,3817.240395,3815.782776,3797.66725,3779.351225,3732.481019,3871.423043,3891.22472,3929.846628,3975.97847,3939.647508,4000.323142,4254.52949,4357.367047,4554.438552,4593.844802,4611.417031,4799.059457,4991.697286,5048.609029,5100.517221,5053.359507,5176.445814,5381.334161,5390.481455,5279.162121,5077.444704,5061.119992,4933.995575,4883.45324,4865.501159,4735.461407,4663.285065,4736.848701,4638.258289,4625.195493,4633.813652,4530.045477,4587.694614,4585.507846,4612.995609,4621.969079,4653.316957,4616.70421,4836.079992,4937.987804,4942.175197,5017.627714,5049.404235,5034.331793,5196.267376,5328.908668,5322.531694,5281.518833,5149.757525,5289.686233,5070.985765,5171.243898,5112.926431,4996.785033,5078.577664,4966.266505,5018.143075,4866.838692,4814.147031,4815.098116,4759.060634,4707.684293,4578.380674,4472.155198,4442.901259,4332.709162,4261.51931
20121001,4132.655198,4031.300674,3987.559203,3893.191686,3771.61208,3670.214876,3489.871797,3383.769802,3399.571296,3252.921555,3258.1581,3200.741666,3110.435539,3149.330308,3073.085107,3160.68377,3112.417443,3023.714532,3114.735646,2971.833791,3024.500135,3098.689033,3024.613528,3055.875173,3146.770963,3084.020305,3136.640671,3241.771599,3178.142509,3465.015353,3459.680353,3498.578323,3555.242619,3549.482565,3613.561929,3800.603828,3907.905131,4174.170131,4165.584079,4303.989111,4335.598889,4457.632746,4565.789104,4658.839943,4794.683108,4891.681653,4992.986998,4957.073815,4976.381374,4886.82787,4896.268298,4796.184959,4573.366259,4538.710584,4570.321332,4647.760797,4530.614285,4545.768692,4547.552328,4469.837771,4450.685024,4528.139621,4453.017583,4502.780814,4421.199449,4635.334515,4576.093511,4604.547491,4738.51778,4865.922236,4984.8163,5073.199984,5117.601152,5255.895313,5558.758898,5616.437911,5567.701037,5461.252073,5596.68454,5359.233487,5455.60968,5398.088001,5297.543815,5353.959597,5298.51042,5250.19569,5330.88514,5221.937747,5084.132854,4961.288659,4896.48616,4744.546233,4562.924112,4527.524835,4379.617295,4262.467582
20121002,4110.217837,4037.843906,3956.906718,3781.649058,3726.530263,3620.727125,3661.511357,3502.775901,3357.284728,3337.210481,3412.842545,3242.218478,3177.589318,3150.219992,3261.613434,3177.581558,3069.207435,3122.48032,3032.283318,3037.773906,3117.070436,3137.903611,3075.101834,3158.957073,3167.09741,3166.03623,3155.337809,3311.497236,3409.207179,3511.122557,3551.125066,3734.532084,3876.119589,4016.311167,4221.675008,4393.506628,4502.454991,4767.339293,4747.556628,5022.352681,5049.547213,5309.422047,5302.869794,5336.183183,5389.725049,5475.622623,5622.934292,5617.889613,5399.357343,5299.007739,5319.471538,5203.223537,5096.767977,5147.198956,5217.620568,5223.139868,5210.170871,5175.938504,5208.757969,5209.85824,5222.269778,5247.921719,5278.360707,5247.786307,5346.198627,5341.869614,5383.702319,5393.837073,5459.501126,5572.035773,5634.255453,5628.448742,5726.327368,5765.589573,6039.724474,6120.428668,6109.321004,6033.767122,6049.738075,5953.275164,5979.604844,5930.262787,5953.036447,5854.438857,5776.766398,5778.132352,5749.805345,5646.349704,5568.595765,5492.801226,5284.645337,5300.521036,5160.217714,4988.708134,4852.359696,4680.963412
20121003,4466.912639,4377.96005,4256.507417,4158.503273,4112.035132,4056.733783,3878.79611,3846.725,3706.028343,3645.362409,3670.298684,3601.324021,3586.406197,3572.612894,3563.400416,3508.847422,3472.022051,3399.251196,3401.716645,3457.413269,3383.084691,3476.913664,3453.228495,3467.376624,3472.943939,3496.863072,3632.298158,3658.556349,3699.689199,3850.346398,3888.593692,4049.774227,4309.558075,4728.990634,4870.201973,5084.733478,5221.386496,5466.863717,5564.653297,5889.383495,5943.667023,6001.310049,6154.805468,6129.975214,6277.97083,6437.262484,6579.395905,6478.188142,6236.647278,5906.222113,5774.837747,5761.000115,5781.38903,5835.780131,5806.495346,6132.679186,6050.08194,6043.617278,5994.494441,6010.32843,6093.189128,6131.142706,6108.005781,6122.978216,6051.870814,6135.817912,6196.064515,6307.768939,6330.675198,6323.150132,6395.660542,6343.601127,6301.835255,6356.024111,6511.987113,6771.59801,6726.042639,6702.391226,6695.221859,6470.702361,6565.660123,6455.476562,6372.244063,6330.649687,6336.698898,6342.991094,6231.070748,6055.546629,5992.564432,5806.578281,5679.735649,5726.252969,5457.380124,5288.989482,5079.044137,4937.697483
20121004,4736.107912,4746.711176,4582.395213,4480.225986,4432.882517,4287.965099,4191.076455,4134.750592,4106.100575,4011.508503,3950.172105,3926.256464,3885.712113,3793.711008,3769.951052,3779.805864,3751.871028,3764.600338,3711.490801,3792.430802,3741.081718,3773.776829,3742.105941,3814.727804,3830.461204,3837.34025,3936.694828,3990.985049,4145.484515,4319.847738,4349.230493,4509.739885,4922.086012,5362.95722,5645.897878,5877.089424,6071.250929,6463.770838,6507.312295,6695.052788,6987.687335,7054.565634,7097.809786,7238.604219,7283.263504,7397.553075,7423.987418,7368.022977,6923.722722,6671.990165,6570.00097,6588.727887,6527.031037,6567.920708,6691.854795,6982.324787,6935.588635,6971.029622,6954.523035,7014.579227,7000.882245,7005.058774,7016.054597,7115.541677,7131.670255,7169.783495,7142.450156,7222.24449,7281.173833,7183.783602,7194.07375,7100.107813,7053.610378,7079.952377,7352.9937,7431.929293,7480.194844,7458.903635,7412.689828,7270.190814,7204.174457,7185.186998,7160.579844,7141.770477,7068.338955,6945.968314,6822.098635,6810.104391,6676.288429,6498.886875,6455.171012,6313.822418,6049.071588,5857.683701,5723.256736,5540.588955
20121005,5468.446078,5361.803405,5192.354687,5109.999359,5077.367977,4928.927228,4810.159458,4814.719622,4776.644794,4608.343586,4615.514893,4501.091365,4478.269787,4503.465634,4431.730157,4422.506718,4408.520288,4319.47778,4343.716431,4322.616603,4264.574713,4357.892302,4316.654983,4320.967894,4368.123668,4423.539186,4427.589227,4541.095329,4574.659754,4708.479111,4884.209646,5110.580971,5500.08903,5934.093511,6194.658306,6497.914062,6642.988717,7036.392878,7112.639243,7260.468116,7462.262648,7588.605148,7610.941241,7757.861127,7830.630527,7949.996496,7882.801201,7816.819861,7349.066267,7026.425255,7008.432434,6934.654137,6947.285477,7154.090156,7279.711752,7483.570444,7440.243939,7533.054606,7550.949457,7565.211464,7541.149547,7559.009769,7541.593807,7616.436776,7687.390724,7654.240198,7746.705642,7680.344062,7685.554029,7767.337639,7751.870601,7688.215806,7518.456785,7530.883552,7794.614621,7892.568519,7782.549276,7826.867994,7759.308561,7589.489885,7708.693767,7537.568404,7588.697007,7441.092689,7380.92,7382.271307,7243.792846,7178.518733,7138.364128,6983.592771,6822.009104,6661.889943,6438.395929,6238.090444,6081.228931,5905.307985
20121006,5735.055913,5732.14116,5539.190312,5424.029293,5263.454038,5173.181958,5202.632031,5036.661151,4984.829589,4971.693364,4846.878808,4733.26329,4733.297434,4730.582986,4621.476998,4573.834769,4642.274186,4709.773479,4550.024276,4607.797476,4564.050864,4595.251496,4503.892919,4533.885222,4639.997887,4665.635181,4749.126185,4755.202944,4901.706603,5036.368405,5080.076702,5348.054819,5686.983101,6293.316521,6529.875271,6803.085083,7078.795361,7286.867927,7422.231233,7629.435649,7801.631019,7947.299605,7984.405888,8161.524687,8125.230197,8345.264803,8282.112565,8138.701266,7614.598141,7281.219811,7257.028108,7266.649441,7293.13597,7405.142064,7564.391135,7786.852196,7837.91125,7898.687861,7892.935082,7887.256217,7849.418651,7862.538289,8064.595691,8058.106973,8027.495131,8069.640855,8021.583175,8053.035231,8089.420707,8119.77676,8084.770527,8023.961809,8042.210904,7929.321431,8093.54602,8207.594934,8206.26972,8134.094736,8056.431201,8049.195971,7930.398519,7916.368536,7985.822088,7931.564556,7759.660962,7742.662779,7540.582582,7514.896497,7286.513101,7230.980213,7193.503002,6930.782188,6858.556958,6503.886061,6461.651776,6158.138873
20121007,5964.146924,5888.319211,5843.925609,5766.376825,5670.212286,5511.996653,5382.684498,5346.758511,5195.674318,5192.024499,5147.360946,5015.187097,5042.076661,4968.250058,4920.866431,4811.134211,4759.055493,4739.288833,4856.307402,4868.334917,4846.438816,4868.671119,4743.10491,4815.559836,4845.357557,4859.746537,4903.148799,4873.257376,5002.592714,5183.450378,5263.372558,5393.659951,5769.620699,6173.953462,6398.413693,6746.687731,6920.686234,7152.94866,7219.669819,7459.701266,7667.868504,7705.084688,7925.955822,7896.2713,8048.866365,8134.214046,8104.205641,8125.566496,7591.381094,7348.954038,7317.873783,7245.754186,7292.842254,7274.391496,7544.371111,7726.21866,7756.054696,7798.731398,7714.062911,7773.880871,7737.567854,7775.128873,7819.512484,7894.140986,7834.177138,7927.142714,7958.309687,8078.044062,8056.489983,8069.425806,8057.481711,7912.534902,7879.131497,8028.23495,8019.595839,8189.594062,8036.751744,7892.055098,8011.087484,7914.123471,7768.681283,7840.075708,7833.298027,7738.980271,7711.007993,7664.100345,7629.781842,7511.215444,7251.506965,7239.225601,7168.218594,6924.632582,6662.065707,6516.193906,6375.583191,6228.293832
20121008,6053.098931,5975.458191,5912.915501,5713.768972,5657.440781,5589.560181,5359.373264,5354.765279,5272.665255,5198.066629,5187.092146,5112.116966,5185.240707,5104.18838,5032.986694,4960.582014,4908.835715,5003.043667,4842.520501,4952.168816,4885.741858,4866.602303,5053.776801,4944.451011,5044.412615,5123.638141,5226.38801,5412.561662,5454.511834,5657.848569,5816.662401,6043.581291,6615.784194,7262.862755,7897.233734,8236.9062,8549.354161,8847.732369,8936.19375,9256.057846,9336.658832,9527.094276,9657.868027,9668.452861,9710.45551,9797.525329,9834.542566,9719.123042,9118.505444,8681.311118,8753.397056,8744.027632,8690.740197,8793.912598,8986.006645,9238.716283,9300.907154,9403.785839,9433.72227,9473.940313,9519.539819,9483.662138,9584.532632,9532.224606,9486.685822,9582.61727,9592.388371,9500.968684,9497.241168,9498.275576,9194.933684,9015.847434,8914.107335,8950.764605,9017.893552,9141.351563,9078.667253,9001.838306,9092.140165,8918.148355,8948.493059,8769.258108,8570.895921,8549.346595,8575.218338,8475.491086,8391.508486,8259.78074,8013.034177,7886.720971,7784.758257,7547.141431,7269.855,7070.435222,6883.116776,6677.687557
20121009,6471.655871,6421.562549,6270.700486,6117.760198,5991.165789,5904.017788,5884.137541,5811.285691,5664.954983,5620.943076,5591.441496,5439.478774,5359.042106,5412.908437,5325.365937,5409.820345,5297.145436,5190.900172,5236.433815,5205.548627,5190.690361,5275.891184,5273.067417,5233.82597,5306.413495,5306.013758,5515.581094,5532.550856,5694.827879,5864.856463,6069.772746,6423.204177,6957.655165,7534.784795,8064.782319,8378.913618,8642.764967,8996.29301,9002.282566,9252.569144,9371.922697,9409.814292,9543.564391,9691.745083,9688.166365,9805.005872,9663.348042,9541.744671,9113.957599,8737.934868,8750.865065,8698.505823,8630.246826,8725.710346,9005.413338,9208.631151,9163.803668,9375.648273,9458.237565,9465.959638,9382.173948,9509.133174,9527.187105,9488.672188,9552.968832,9628.015986,9504.839178,9572.572435,9586.720855,9428.339934,9312.426777,8998.657385,8896.292121,9001.096644,9128.097483,9209.680691,9208.636777,9153.193323,9036.06301,8966.271316,8984.12921,8851.606743,8743.376859,8763.232565,8648.056414,8569.708059,8460.348125,8249.101234,8089.127961,7896.599063,7888.47347,7654.294712,7298.645764,7177.662417,6821.163264,6737.322672
20121010,6547.492993,6415.118257,6376.066736,6104.101628,5951.717829,5930.060542,5816.77366,5655.253528,5652.92417,5602.717746,5503.690543,5328.551999,5275.074638,5316.616925,5155.596925,5242.994507,5110.188412,5047.758339,5192.186004,5135.239244,5039.450386,5080.20028,5036.548437,5046.557188,5189.66866,5256.295535,5265.879038,5444.932114,5502.43255,5649.164062,5842.354112,6119.226159,6651.05708,7302.47125,7713.943504,8028.264244,8282.04806,8504.361875,8574.405575,8832.584655,8979.042336,9054.198421,9190.363141,9260.77806,9274.732286,9359.260608,9351.754457,9230.770625,8641.432187,8320.563947,8256.059917,8164.328569,8161.355131,8396.170888,8529.563833,8751.251513,8832.903882,9009.690165,8925.195987,8982.372928,9040.250888,9018.674111,9034.919671,8963.482566,9034.336119,9101.681085,9067.929935,9089.017056,9081.862336,8974.770165,8820.163223,8607.758734,8503.267812,8590.374588,8788.14556,8842.177664,8915.306546,8920.02579,8715.532912,8563.603849,8530.504539,8442.105723,8395.234935,8314.743947,8211.788438,8212.711102,7990.832138,8003.913849,7748.423512,7620.982681,7401.302804,7238.000394,6957.79921,6740.845033,6459.148594,6334.245477
